"COUNTRY","Country","SEX","Sex","AGE","Age","EMPSTAT","Employment status","TENURE","Job tenure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2004","2004","YR","Years","0","Units",,,1.54329442977905,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2005","2005","YR","Years","0","Units",,,1.59486234188079,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2006","2006","YR","Years","0","Units",,,1.5955227613449,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2007","2007","YR","Years","0","Units",,,1.57184970378875,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2008","2008","YR","Years","0","Units",,,1.58159399032592,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2009","2009","YR","Years","0","Units",,,1.5916348695755,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2010","2010","YR","Years","0","Units",,,1.59899127483367,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2011","2011","YR","Years","0","Units",,,1.58095157146453,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2012","2012","YR","Years","0","Units",,,1.57830774784088,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2013","2013","YR","Years","0","Units",,,1.57157564163208,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2014","2014","YR","Years","0","Units",,,1.58237338066101,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2015","2015","YR","Years","0","Units",,,1.57807040214538,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2000","2000","YR","Years","0","Units",,,3.15311884880065,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2001","2001","YR","Years","0","Units",,,3.14721345901489,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2002","2002","YR","Years","0","Units",,,3.15851807594299,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2003","2003","YR","Years","0","Units",,,3.14485740661621,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2004","2004","YR","Years","0","Units",,,3.15575194358825,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2005","2005","YR","Years","0","Units",,,3.16272974014282,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2006","2006","YR","Years","0","Units",,,3.16737914085388,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2007","2007","YR","Years","0","Units",,,3.15901780128479,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2008","2008","YR","Years","0","Units",,,3.17352032661437,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2009","2009","YR","Years","0","Units",,,3.14973282814025,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2010","2010","YR","Years","0","Units",,,3.13761854171752,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2011","2011","YR","Years","0","Units",,,3.17758393287658,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2012","2012","YR","Years","0","Units",,,3.1808578968048,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2013","2013","YR","Years","0","Units",,,3.19212913513183,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2014","2014","YR","Years","0","Units",,,3.16699862480163,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2015","2015","YR","Years","0","Units",,,3.16907858848571,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2000","2000","YR","Years","0","Units",,,5.13481616973876,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2001","2001","YR","Years","0","Units",,,5.2210087776184,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2002","2002","YR","Years","0","Units",,,5.10027599334716,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2003","2003","YR","Years","0","Units",,,5.16763544082641,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2004","2004","YR","Years","0","Units",,,5.28039836883544,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2005","2005","YR","Years","0","Units",,,5.14707040786743,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2006","2006","YR","Years","0","Units",,,5.22948312759399,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2007","2007","YR","Years","0","Units",,,5.36461877822875,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2008","2008","YR","Years","0","Units",,,5.37182807922363,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2009","2009","YR","Years","0","Units",,,5.22632074356079,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2010","2010","YR","Years","0","Units",,,5.30047273635864,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2011","2011","YR","Years","0","Units",,,5.38791370391845,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2012","2012","YR","Years","0","Units",,,5.29795026779174,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2013","2013","YR","Years","0","Units",,,5.18987989425659,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2014","2014","YR","Years","0","Units",,,5.30600261688232,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2015","2015","YR","Years","0","Units",,,5.13522100448608,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","TOTD","Total declared","A","Annual","2000","2000","YR","Years","0","Units",,,1.41961240768432,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","TOTD","Total declared","A","Annual","2001","2001","YR","Years","0","Units",,,1.36868202686309,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","TOTD","Total declared","A","Annual","2002","2002","YR","Years","0","Units",,,1.41224706172943,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","TOTD","Total declared","A","Annual","2003","2003","YR","Years","0","Units",,,1.47117745876312,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","TOTD","Total declared","A","Annual","2004","2004","YR","Years","0","Units",,,1.41981673240661,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","TOTD","Total declared","A","Annual","2005","2005","YR","Years","0","Units",,,1.30287420749664,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","TOTD","Total declared","A","Annual","2006","2006","YR","Years","0","Units",,,1.26901221275329,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","TOTD","Total declared","A","Annual","2007","2007","YR","Years","0","Units",,,1.19973766803741,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","TOTD","Total declared","A","Annual","2008","2008","YR","Years","0","Units",,,1.20736026763916,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","TOTD","Total declared","A","Annual","2009","2009","YR","Years","0","Units",,,1.22154545783996,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","TOTD","Total declared","A","Annual","2010","2010","YR","Years","0","Units",,,1.22964644432067,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","TOTD","Total declared","A","Annual","2011","2011","YR","Years","0","Units",,,1.16972947120666,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","TOTD","Total declared","A","Annual","2012","2012","YR","Years","0","Units",,,1.16700160503387,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","TOTD","Total declared","A","Annual","2013","2013","YR","Years","0","Units",,,1.16303098201751,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","TOTD","Total declared","A","Annual","2014","2014","YR","Years","0","Units",,,1.1809537410736,,
"DEU","Germany","MW","All persons","1519","15 to 19","TE","Total employment","TOTD","Total declared","A","Annual","2015","2015","YR","Years","0","Units",,,1.15912926197052,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MONTH","<1 month","A","Annual","2000","2000","YR","Years","0","Units",,,0.0424253307282924,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MONTH","<1 month","A","Annual","2001","2001","YR","Years","0","Units",,,0.0358245484530925,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MONTH","<1 month","A","Annual","2002","2002","YR","Years","0","Units",,,0.0201235245913267,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MONTH","<1 month","A","Annual","2003","2003","YR","Years","0","Units",,,0.0598438419401645,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MONTH","<1 month","A","Annual","2004","2004","YR","Years","0","Units",,,0.0355111844837665,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MONTH","<1 month","A","Annual","2005","2005","YR","Years","0","Units",,,0.0457696020603179,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MONTH","<1 month","A","Annual","2006","2006","YR","Years","0","Units",,,0.0447652451694011,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MONTH","<1 month","A","Annual","2007","2007","YR","Years","0","Units",,,0.0433192513883113,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MONTH","<1 month","A","Annual","2008","2008","YR","Years","0","Units",,,0.0430874675512313,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MONTH","<1 month","A","Annual","2009","2009","YR","Years","0","Units",,,0.043358601629734,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MONTH","<1 month","A","Annual","2010","2010","YR","Years","0","Units",,,0.0405525080859661,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MONTH","<1 month","A","Annual","2011","2011","YR","Years","0","Units",,,0.0426641441881656,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MONTH","<1 month","A","Annual","2012","2012","YR","Years","0","Units",,,0.0415615625679492,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MONTH","<1 month","A","Annual","2013","2013","YR","Years","0","Units",,,0.0435951650142669,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MONTH","<1 month","A","Annual","2014","2014","YR","Years","0","Units",,,0.0440108366310596,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MONTH","<1 month","A","Annual","2015","2015","YR","Years","0","Units",,,0.042184691876173,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2000","2000","YR","Years","0","Units",,,0.271207392215728,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2001","2001","YR","Years","0","Units",,,0.265655070543289,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2002","2002","YR","Years","0","Units",,,0.260868459939956,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2003","2003","YR","Years","0","Units",,,0.271319091320037,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2004","2004","YR","Years","0","Units",,,0.337226063013076,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2005","2005","YR","Years","0","Units",,,0.282353311777114,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2006","2006","YR","Years","0","Units",,,0.289492756128311,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2007","2007","YR","Years","0","Units",,,0.283870458602905,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2008","2008","YR","Years","0","Units",,,0.289529293775558,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2009","2009","YR","Years","0","Units",,,0.290127098560333,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2010","2010","YR","Years","0","Units",,,0.283279955387115,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2011","2011","YR","Years","0","Units",,,0.276414692401885,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2012","2012","YR","Years","0","Units",,,0.274288028478622,,
"DEU","Germany","MEN","Men","1519","15 to 19","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2013","2013","YR","Years","0","Units",,,0.283580690622329,,
